source_id,category,paper_id_guess,pdf_path,pdf_relative_path,pdf_exists,pdf_file_size_mb,markdown_expected_path,markdown_actual_path,markdown_exists,markdown_char_count,markdown_status,output_dir,legacy_output_dir,resolved_output_dir,output_dir_layout,has_output_dir,has_stage3,has_stage4a,has_final_dataset,has_link_aware_export,current_pipeline_status,recommended_next_action
mechanism__303_wang_等_2003_effect_of_temperatures_on_formation_and_transformation_of_hydrolytic_aluminum_in_aqueous_solutions,mechanism,303_Wang 等 - 2003 - Effect of temperatures on formation and transformation of hydrolytic aluminum in aqueous solutions,G:\paper\Sorted_Database\Mechanism\303_Wang 等 - 2003 - Effect of temperatures on formation and transformation of hydrolytic aluminum in aqueous solutions.pdf,G:\paper\Sorted_Database\Mechanism\303_Wang 等 - 2003 - Effect of temperatures on formation and transformation of hydrolytic aluminum in aqueous solutions.pdf,true,0.341,data\markdown\mechanism\303_Wang 等 - 2003 - Effect of temperatures on formation and transformation of hydrolytic aluminum in aqueous solutions.md,data\markdown\mechanism\303_Wang 等 - 2003 - Effect of temperatures on formation and transformation of hydrolytic aluminum in aqueous solutions.md,true,51452,exists_ok,data\outputs\mechanism\303_Wang 等 - 2003 - Effect of temperatures on formation and transformation of hydrolytic aluminum in aqueous solutions,data\outputs\303_Wang 等 - 2003 - Effect of temperatures on formation and transformation of hydrolytic aluminum in aqueous solutions,data\outputs\mechanism\303_Wang 等 - 2003 - Effect of temperatures on formation and transformation of hydrolytic aluminum in aqueous solutions,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__305_wang_等_2011_synthesis_of_the_hydroxide_cluster_al13_μ3_oh_6_μ_oh_18_h2o_24_15_from_an_aqueous_solution,mechanism,305_Wang 等 - 2011 - Synthesis of the hydroxide cluster [Al13(μ3-OH)6(μ-OH)18(H2O)24]15+ from an aqueous solution,G:\paper\Sorted_Database\Mechanism\305_Wang 等 - 2011 - Synthesis of the hydroxide cluster [Al13(μ3-OH)6(μ-OH)18(H2O)24]15+ from an aqueous solution.pdf,G:\paper\Sorted_Database\Mechanism\305_Wang 等 - 2011 - Synthesis of the hydroxide cluster [Al13(μ3-OH)6(μ-OH)18(H2O)24]15+ from an aqueous solution.pdf,true,1.497,data\markdown\mechanism\305_Wang 等 - 2011 - Synthesis of the hydroxide cluster [Al13(μ3-OH)6(μ-OH)18(H2O)24]15+ from an aqueous solution.md,data\markdown\mechanism\305_Wang 等 - 2011 - Synthesis of the hydroxide cluster [Al13(μ3-OH)6(μ-OH)18(H2O)24]15+ from an aqueous solution.md,true,16420,exists_ok,data\outputs\mechanism\305_Wang 等 - 2011 - Synthesis of the hydroxide cluster [Al13(μ3-OH)6(μ-OH)18(H2O)24]15+ from an aqueous solution,data\outputs\305_Wang 等 - 2011 - Synthesis of the hydroxide cluster [Al13(μ3-OH)6(μ-OH)18(H2O)24]15+ from an aqueous solution,data\outputs\mechanism\305_Wang 等 - 2011 - Synthesis of the hydroxide cluster [Al13(μ3-OH)6(μ-OH)18(H2O)24]15+ from an aqueous solution,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__306_wang和muhammed_1999_novel_synthesis_of_al13_cluster_based_alumina_materials,mechanism,306_Wang和Muhammed - 1999 - Novel synthesis of Al13-cluster based alumina materials,G:\paper\Sorted_Database\Mechanism\306_Wang和Muhammed - 1999 - Novel synthesis of Al13-cluster based alumina materials.pdf,G:\paper\Sorted_Database\Mechanism\306_Wang和Muhammed - 1999 - Novel synthesis of Al13-cluster based alumina materials.pdf,true,0.447,data\markdown\mechanism\306_Wang和Muhammed - 1999 - Novel synthesis of Al13-cluster based alumina materials.md,data\markdown\mechanism\306_Wang和Muhammed - 1999 - Novel synthesis of Al13-cluster based alumina materials.md,true,29747,exists_ok,data\outputs\mechanism\306_Wang和Muhammed - 1999 - Novel synthesis of Al13-cluster based alumina materials,data\outputs\306_Wang和Muhammed - 1999 - Novel synthesis of Al13-cluster based alumina materials,data\outputs\mechanism\306_Wang和Muhammed - 1999 - Novel synthesis of Al13-cluster based alumina materials,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__307_wu_等_2006_structural_characterization_of_al10o6ibu16_μ_h_2_a_high_aluminum_content_cluster_further_studies_o,mechanism,"307_Wu 等 - 2006 - Structural characterization of Al10O6iBu16(μ-H)2, a high aluminum content cluster Further studies o","G:\paper\Sorted_Database\Mechanism\307_Wu 等 - 2006 - Structural characterization of Al10O6iBu16(μ-H)2, a high aluminum content cluster Further studies o.pdf","G:\paper\Sorted_Database\Mechanism\307_Wu 等 - 2006 - Structural characterization of Al10O6iBu16(μ-H)2, a high aluminum content cluster Further studies o.pdf",true,0.071,"data\markdown\mechanism\307_Wu 等 - 2006 - Structural characterization of Al10O6iBu16(μ-H)2, a high aluminum content cluster Further studies o.md","data\markdown\mechanism\307_Wu 等 - 2006 - Structural characterization of Al10O6iBu16(μ-H)2, a high aluminum content cluster Further studies o.md",true,20753,exists_ok,"data\outputs\mechanism\307_Wu 等 - 2006 - Structural characterization of Al10O6iBu16(μ-H)2, a high aluminum content cluster Further studies o","data\outputs\307_Wu 等 - 2006 - Structural characterization of Al10O6iBu16(μ-H)2, a high aluminum content cluster Further studies o","data\outputs\mechanism\307_Wu 等 - 2006 - Structural characterization of Al10O6iBu16(μ-H)2, a high aluminum content cluster Further studies o",category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__308_xiao_等_2008_effects_of_low_temperature_on_aluminum_iii_hydrolysis_theoretical_and_experimental_studies,mechanism,308_XIAO 等 - 2008 - Effects of low temperature on aluminum(III) hydrolysis Theoretical and experimental studies,G:\paper\Sorted_Database\Mechanism\308_XIAO 等 - 2008 - Effects of low temperature on aluminum(III) hydrolysis Theoretical and experimental studies.pdf,G:\paper\Sorted_Database\Mechanism\308_XIAO 等 - 2008 - Effects of low temperature on aluminum(III) hydrolysis Theoretical and experimental studies.pdf,true,1.411,data\markdown\mechanism\308_XIAO 等 - 2008 - Effects of low temperature on aluminum(III) hydrolysis Theoretical and experimental studies.md,data\markdown\mechanism\308_XIAO 等 - 2008 - Effects of low temperature on aluminum(III) hydrolysis Theoretical and experimental studies.md,true,45978,exists_ok,data\outputs\mechanism\308_XIAO 等 - 2008 - Effects of low temperature on aluminum(III) hydrolysis Theoretical and experimental studies,data\outputs\308_XIAO 等 - 2008 - Effects of low temperature on aluminum(III) hydrolysis Theoretical and experimental studies,data\outputs\mechanism\308_XIAO 等 - 2008 - Effects of low temperature on aluminum(III) hydrolysis Theoretical and experimental studies,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__312_yang_等_2009_density_functional_theory_study_of_the_aluminium_iii_hydrolysis_in_aqueous_solution,mechanism,312_Yang 等 - 2009 - Density functional theory study of the aluminium(iii) hydrolysis in aqueous solution,G:\paper\Sorted_Database\Mechanism\312_Yang 等 - 2009 - Density functional theory study of the aluminium(iii) hydrolysis in aqueous solution.pdf,G:\paper\Sorted_Database\Mechanism\312_Yang 等 - 2009 - Density functional theory study of the aluminium(iii) hydrolysis in aqueous solution.pdf,true,0.838,data\markdown\mechanism\312_Yang 等 - 2009 - Density functional theory study of the aluminium(iii) hydrolysis in aqueous solution.md,data\markdown\mechanism\312_Yang 等 - 2009 - Density functional theory study of the aluminium(iii) hydrolysis in aqueous solution.md,true,32654,exists_ok,data\outputs\mechanism\312_Yang 等 - 2009 - Density functional theory study of the aluminium(iii) hydrolysis in aqueous solution,data\outputs\312_Yang 等 - 2009 - Density functional theory study of the aluminium(iii) hydrolysis in aqueous solution,data\outputs\mechanism\312_Yang 等 - 2009 - Density functional theory study of the aluminium(iii) hydrolysis in aqueous solution,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__313_yao_等_2001_preparation_of_novel_uniform_mesoporous_alumina_catalysts_by_the_sol_gel_method,mechanism,313_Yao 等 - 2001 - Preparation of novel uniform mesoporous alumina catalysts by the sol–gel method,G:\paper\Sorted_Database\Mechanism\313_Yao 等 - 2001 - Preparation of novel uniform mesoporous alumina catalysts by the sol–gel method.pdf,G:\paper\Sorted_Database\Mechanism\313_Yao 等 - 2001 - Preparation of novel uniform mesoporous alumina catalysts by the sol–gel method.pdf,true,0.283,data\markdown\mechanism\313_Yao 等 - 2001 - Preparation of novel uniform mesoporous alumina catalysts by the sol–gel method.md,data\markdown\mechanism\313_Yao 等 - 2001 - Preparation of novel uniform mesoporous alumina catalysts by the sol–gel method.md,true,48723,exists_ok,data\outputs\mechanism\313_Yao 等 - 2001 - Preparation of novel uniform mesoporous alumina catalysts by the sol–gel method,data\outputs\313_Yao 等 - 2001 - Preparation of novel uniform mesoporous alumina catalysts by the sol–gel method,data\outputs\mechanism\313_Yao 等 - 2001 - Preparation of novel uniform mesoporous alumina catalysts by the sol–gel method,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__314_ye_等_2007_formation_and_transformation_of_al13_from_freshly_formed_precipitate_in_partially_neutralized_al_iii,mechanism,314_Ye 等 - 2007 - Formation and transformation of Al13 from freshly formed precipitate in partially neutralized al(III,G:\paper\Sorted_Database\Mechanism\314_Ye 等 - 2007 - Formation and transformation of Al13 from freshly formed precipitate in partially neutralized al(III.pdf,G:\paper\Sorted_Database\Mechanism\314_Ye 等 - 2007 - Formation and transformation of Al13 from freshly formed precipitate in partially neutralized al(III.pdf,true,0.344,data\markdown\mechanism\314_Ye 等 - 2007 - Formation and transformation of Al13 from freshly formed precipitate in partially neutralized al(III.md,data\markdown\mechanism\314_Ye 等 - 2007 - Formation and transformation of Al13 from freshly formed precipitate in partially neutralized al(III.md,true,42533,exists_ok,data\outputs\mechanism\314_Ye 等 - 2007 - Formation and transformation of Al13 from freshly formed precipitate in partially neutralized al(III,data\outputs\314_Ye 等 - 2007 - Formation and transformation of Al13 from freshly formed precipitate in partially neutralized al(III,data\outputs\mechanism\314_Ye 等 - 2007 - Formation and transformation of Al13 from freshly formed precipitate in partially neutralized al(III,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__315_ye_等_2009_k_value_based_ferron_assay_and_its_application,mechanism,315_Ye 等 - 2009 - k-value-based ferron assay and its application,G:\paper\Sorted_Database\Mechanism\315_Ye 等 - 2009 - k-value-based ferron assay and its application.pdf,G:\paper\Sorted_Database\Mechanism\315_Ye 等 - 2009 - k-value-based ferron assay and its application.pdf,true,0.422,data\markdown\mechanism\315_Ye 等 - 2009 - k-value-based ferron assay and its application.md,data\markdown\mechanism\315_Ye 等 - 2009 - k-value-based ferron assay and its application.md,true,36579,exists_ok,data\outputs\mechanism\315_Ye 等 - 2009 - k-value-based ferron assay and its application,data\outputs\315_Ye 等 - 2009 - k-value-based ferron assay and its application,data\outputs\mechanism\315_Ye 等 - 2009 - k-value-based ferron assay and its application,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__316_yucelen_等_2011_formation_of_single_walled_aluminosilicate_nanotubes_from_molecular_precursors_and_curved_nanoscale,mechanism,316_Yucelen 等 - 2011 - Formation of single-walled aluminosilicate nanotubes from molecular precursors and curved nanoscale,G:\paper\Sorted_Database\Mechanism\316_Yucelen 等 - 2011 - Formation of single-walled aluminosilicate nanotubes from molecular precursors and curved nanoscale.pdf,G:\paper\Sorted_Database\Mechanism\316_Yucelen 等 - 2011 - Formation of single-walled aluminosilicate nanotubes from molecular precursors and curved nanoscale.pdf,true,5.486,data\markdown\mechanism\316_Yucelen 等 - 2011 - Formation of single-walled aluminosilicate nanotubes from molecular precursors and curved nanoscale.md,data\markdown\mechanism\316_Yucelen 等 - 2011 - Formation of single-walled aluminosilicate nanotubes from molecular precursors and curved nanoscale.md,true,98794,exists_ok,data\outputs\mechanism\316_Yucelen 等 - 2011 - Formation of single-walled aluminosilicate nanotubes from molecular precursors and curved nanoscale,data\outputs\316_Yucelen 等 - 2011 - Formation of single-walled aluminosilicate nanotubes from molecular precursors and curved nanoscale,data\outputs\mechanism\316_Yucelen 等 - 2011 - Formation of single-walled aluminosilicate nanotubes from molecular precursors and curved nanoscale,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__317_zangrando_等_2006_polymerization_processes_in_al_obu_s_3_sol_gel_solutions_an_investigation_by_laser_desorptionion,mechanism,317_Zangrando 等 - 2006 - Polymerization processes in al(OBu s ) 3 sol‐gel solutions An investigation by laser desorptionion,G:\paper\Sorted_Database\Mechanism\317_Zangrando 等 - 2006 - Polymerization processes in al(OBu s ) 3 sol‐gel solutions An investigation by laser desorptionion.pdf,G:\paper\Sorted_Database\Mechanism\317_Zangrando 等 - 2006 - Polymerization processes in al(OBu s ) 3 sol‐gel solutions An investigation by laser desorptionion.pdf,true,0.24,data\markdown\mechanism\317_Zangrando 等 - 2006 - Polymerization processes in al(OBu s ) 3 sol‐gel solutions An investigation by laser desorptionion.md,data\markdown\mechanism\317_Zangrando 等 - 2006 - Polymerization processes in al(OBu s ) 3 sol‐gel solutions An investigation by laser desorptionion.md,true,33666,exists_ok,data\outputs\mechanism\317_Zangrando 等 - 2006 - Polymerization processes in al(OBu s ) 3 sol‐gel solutions An investigation by laser desorptionion,data\outputs\317_Zangrando 等 - 2006 - Polymerization processes in al(OBu s ) 3 sol‐gel solutions An investigation by laser desorptionion,data\outputs\mechanism\317_Zangrando 等 - 2006 - Polymerization processes in al(OBu s ) 3 sol‐gel solutions An investigation by laser desorptionion,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__318_zeng_等_2005_post_synthesis_alumination_of_sba_15_in_aqueous_solution_a_versatile_tool_for_the_preparation_of_ac,mechanism,318_Zeng 等 - 2005 - Post-synthesis alumination of SBA-15 in aqueous solution A versatile tool for the preparation of ac,G:\paper\Sorted_Database\Mechanism\318_Zeng 等 - 2005 - Post-synthesis alumination of SBA-15 in aqueous solution A versatile tool for the preparation of ac.pdf,G:\paper\Sorted_Database\Mechanism\318_Zeng 等 - 2005 - Post-synthesis alumination of SBA-15 in aqueous solution A versatile tool for the preparation of ac.pdf,true,0.251,data\markdown\mechanism\318_Zeng 等 - 2005 - Post-synthesis alumination of SBA-15 in aqueous solution A versatile tool for the preparation of ac.md,data\markdown\mechanism\318_Zeng 等 - 2005 - Post-synthesis alumination of SBA-15 in aqueous solution A versatile tool for the preparation of ac.md,true,38419,exists_ok,data\outputs\mechanism\318_Zeng 等 - 2005 - Post-synthesis alumination of SBA-15 in aqueous solution A versatile tool for the preparation of ac,data\outputs\318_Zeng 等 - 2005 - Post-synthesis alumination of SBA-15 in aqueous solution A versatile tool for the preparation of ac,data\outputs\mechanism\318_Zeng 等 - 2005 - Post-synthesis alumination of SBA-15 in aqueous solution A versatile tool for the preparation of ac,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__319_zhang_等_2003_novel_sol_gel_synthesis_of_sodium_aluminophosphate_glass_based_on_aluminum_lactate,mechanism,319_Zhang 等 - 2003 - Novel sol−gel synthesis of sodium aluminophosphate glass based on aluminum lactate,G:\paper\Sorted_Database\Mechanism\319_Zhang 等 - 2003 - Novel sol−gel synthesis of sodium aluminophosphate glass based on aluminum lactate.pdf,G:\paper\Sorted_Database\Mechanism\319_Zhang 等 - 2003 - Novel sol−gel synthesis of sodium aluminophosphate glass based on aluminum lactate.pdf,true,0.587,data\markdown\mechanism\319_Zhang 等 - 2003 - Novel sol−gel synthesis of sodium aluminophosphate glass based on aluminum lactate.md,data\markdown\mechanism\319_Zhang 等 - 2003 - Novel sol−gel synthesis of sodium aluminophosphate glass based on aluminum lactate.md,true,44188,exists_ok,data\outputs\mechanism\319_Zhang 等 - 2003 - Novel sol−gel synthesis of sodium aluminophosphate glass based on aluminum lactate,data\outputs\319_Zhang 等 - 2003 - Novel sol−gel synthesis of sodium aluminophosphate glass based on aluminum lactate,data\outputs\mechanism\319_Zhang 等 - 2003 - Novel sol−gel synthesis of sodium aluminophosphate glass based on aluminum lactate,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
