source_id,category,paper_id_guess,doi,title_guess,main_pdf_path,markdown_path,supplementary_detected,detection_method,supplementary_source,supplementary_url,supplementary_file_type,supplementary_local_path,download_status,needs_manual_download,confidence,detection_hits,evidence_strength,strong_evidence_hits,weak_evidence_hits,notes
applications__130_fessi和ghorbel_2000_preparation_of_alumina_supported_palladium_catalysts_by_sol_gel_method,applications,130_Fessi和Ghorbel - 2000 - Preparation of alumina supported palladium catalysts by sol-gel method,,Preparation of Alumina Supported Palladium Catalysts by Sol-Gel Method,G:\paper\Sorted_Database\Applications\130_Fessi和Ghorbel - 2000 - Preparation of alumina supported palladium catalysts by sol-gel method.pdf,data\markdown\applications\130_Fessi和Ghorbel - 2000 - Preparation of alumina supported palladium catalysts by sol-gel method.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,
applications__141_gonzález_peña_等_2005_sol_gel_synthesis_of_mesostructured_aluminas_from_chemically_modified_aluminum_sec_butoxide_using_no,applications,141_González-Peña 等 - 2005 - Sol–gel synthesis of mesostructured aluminas from chemically modified aluminum sec-butoxide using no,10.1016/j.micromeso.2004.12.011,Sol–gel synthesis of mesostructured aluminas from chemically modified aluminum sec-butoxide using non-ionic surfactant templating,G:\paper\Sorted_Database\Applications\141_González-Peña 等 - 2005 - Sol–gel synthesis of mesostructured aluminas from chemically modified aluminum sec-butoxide using no.pdf,data\markdown\applications\141_González-Peña 等 - 2005 - Sol–gel synthesis of mesostructured aluminas from chemically modified aluminum sec-butoxide using no.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,non-supplementary weak phrases present; doi detected: 10.1016/j.micromeso.2004.12.011; general url present without supplementary keyword; available online
applications__167_kim_等_2007_synthesis_of_thermo_stable_high_surface_area_alumina_powder_from_sol_gel_derived_boehmite,applications,167_Kim 等 - 2007 - Synthesis of thermo-stable high surface area alumina powder from sol–gel derived boehmite,10.1016/j.matchemphys.2007.02.044)/S,Synthesis of thermo-stable high surface area alumina powder from sol–gel derived boehmite,G:\paper\Sorted_Database\Applications\167_Kim 等 - 2007 - Synthesis of thermo-stable high surface area alumina powder from sol–gel derived boehmite.pdf,data\markdown\applications\167_Kim 等 - 2007 - Synthesis of thermo-stable high surface area alumina powder from sol–gel derived boehmite.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,doi detected: 10.1016/j.matchemphys.2007.02.044)/S; general url present without supplementary keyword
applications__173_krivoshapkin_等_2016_sol_gel_template_preparation_of_alumina_nanofillers_for_reinforcing_the_epoxy_resin,applications,173_Krivoshapkin 等 - 2016 - Sol–gel template preparation of alumina nanofillers for reinforcing the epoxy resin,10.1002/pc.23775,"ORIGINAL PAPER: NANO-STRUCTURED MATERIALS (PARTICLES, FIBERS, COLLOIDS, COMPOSITES, ETC.)",G:\paper\Sorted_Database\Applications\173_Krivoshapkin 等 - 2016 - Sol–gel template preparation of alumina nanofillers for reinforcing the epoxy resin.pdf,data\markdown\applications\173_Krivoshapkin 等 - 2016 - Sol–gel template preparation of alumina nanofillers for reinforcing the epoxy resin.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,non-supplementary weak phrases present; doi detected: 10.1002/pc.23775; general url present without supplementary keyword; online version
applications__185_li_等_2013_solvothermal_synthesis_of_gamma_aluminas_and_their_structural_evolution,applications,185_Li 等 - 2013 - Solvothermal synthesis of gamma aluminas and their structural evolution,10.1016/j.micromeso.2012.09.005,Solvothermal synthesis of gamma aluminas and their structural evolution,G:\paper\Sorted_Database\Applications\185_Li 等 - 2013 - Solvothermal synthesis of gamma aluminas and their structural evolution.pdf,data\markdown\applications\185_Li 等 - 2013 - Solvothermal synthesis of gamma aluminas and their structural evolution.md,true,markdown_keyword; pdf_text_keyword,markdown_link,http://dx.doi.org/10.1016/j.micromeso.2012.09.005,unknown,,not_attempted,false,high,Supplementary Material; ESI; Supplementary Data,strong,Supplementary Material; ESI; Supplementary Data,,supplementary keyword detected with url; Appendix; available online; online version
applications__202_ma_等_2018_preparation_of_high_performance_zeolite_naa_membranes_in_clear_solution_by_adding_sio2_into_al2o3_ho,applications,202_Ma 等 - 2018 - Preparation of high‐performance zeolite NaA membranes in clear solution by adding SiO2 into Al2O3 ho,10.1002/aic.16107,Preparation of High-Performance Zeolite NaA Membranes in Clear Solution by Adding SiO2 into Al2O3 Hollow-Fiber Precursor,G:\paper\Sorted_Database\Applications\202_Ma 等 - 2018 - Preparation of high‐performance zeolite NaA membranes in clear solution by adding SiO2 into Al2O3 ho.pdf,data\markdown\applications\202_Ma 等 - 2018 - Preparation of high‐performance zeolite NaA membranes in clear solution by adding SiO2 into Al2O3 ho.md,true,markdown_keyword,markdown_link,http://www.w3.org/1999/02/22-rdf-syntax-ns#,unknown,,not_attempted,false,high,Supplementary Information,strong,Supplementary Information,,supplementary keyword detected with url
applications__206_markel_等_1994_aerogel_monoliths_produced_by_direct_oxidation_of_aluminum,applications,206_Markel 等 - 1994 - Aerogel monoliths produced by direct oxidation of aluminum,,Aerogel monoliths produced by direct oxidation of aluminum,G:\paper\Sorted_Database\Applications\206_Markel 等 - 1994 - Aerogel monoliths produced by direct oxidation of aluminum.pdf,data\markdown\applications\206_Markel 等 - 1994 - Aerogel monoliths produced by direct oxidation of aluminum.md,true,pdf_text_keyword,markdown_link,http://www.w3.org/1999/02/22-rdf-syntax-ns#',unknown,,not_attempted,false,high,ESI,strong,ESI,,supplementary keyword detected with url
applications__215_moradipour_等_2020_ternary_znoznal2o4_al2o3_composite_nanofiber_as_photocatalyst_for_conversion_of_co2_and_ch4,applications,215_Moradipour 等 - 2020 - Ternary ZnOZnAl2O4 Al2O3 composite nanofiber as photocatalyst for conversion of CO2 and CH4,10.1016/j.ceramint.2019.09.009,Journal Pre-proof,G:\paper\Sorted_Database\Applications\215_Moradipour 等 - 2020 - Ternary ZnOZnAl2O4 Al2O3 composite nanofiber as photocatalyst for conversion of CO2 and CH4.pdf,data\markdown\applications\215_Moradipour 等 - 2020 - Ternary ZnOZnAl2O4 Al2O3 composite nanofiber as photocatalyst for conversion of CO2 and CH4.md,true,pdf_text_keyword,markdown_link,http://www.elevier.com/local/ceramint,unknown,,not_attempted,false,high,ESI,strong,ESI,,supplementary keyword detected with url
applications__218_müller_等_2002_zirconia_alumina_nanoparticles_prepared_by_laser_evaporation_powder_characterisation_by_tem_and_27a,applications,218_Müller 等 - 2002 - Zirconia-alumina nanoparticles prepared by laser evaporation Powder characterisation by TEM and 27A,10.1002/1521-4117(200207)19:3,Zirconia-Alumina Nanoparticles Prepared by Laser Evaporation: Powder Characterisation by TEM and ^27 Al MAS NMR,G:\paper\Sorted_Database\Applications\218_Müller 等 - 2002 - Zirconia-alumina nanoparticles prepared by laser evaporation Powder characterisation by TEM and 27A.pdf,data\markdown\applications\218_Müller 等 - 2002 - Zirconia-alumina nanoparticles prepared by laser evaporation Powder characterisation by TEM and 27A.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,doi detected: 10.1002/1521-4117(200207)19:3; general url present without supplementary keyword
applications__230_peng_等_2001_aluminum_oxideamorphous_carbon_coatings_on_carbon_fibers_prepared_by_pyrolysis_of_an_organic_inorg,applications,"230_Peng 等 - 2001 - Aluminum oxideamorphous carbon coatings on carbon fibers, prepared by pyrolysis of an organic–inorg",,"Aluminum oxide/amorphous carbon coatings on carbon fibers, prepared by pyrolysis of an organic–inorganic hybrid precursor","G:\paper\Sorted_Database\Applications\230_Peng 等 - 2001 - Aluminum oxideamorphous carbon coatings on carbon fibers, prepared by pyrolysis of an organic–inorg.pdf","data\markdown\applications\230_Peng 等 - 2001 - Aluminum oxideamorphous carbon coatings on carbon fibers, prepared by pyrolysis of an organic–inorg.md",false,none,unknown,,unknown,,unavailable,false,low,,none,,,
applications__240_preparation_of_alumina_fiber_type_catalyst_for_methane_combustion_by_sol_gel_methodn,applications,240_PREPARATION OF ALUMINA FIBER-TYPE CATALYST FOR METHANE COMBUSTION BY SOL-GEL METHODn,10.1016/j.cej.2020.127744,Research progress of ultrafine alumina fiber prepared by sol-gel method: A review,G:\paper\Sorted_Database\Applications\240_PREPARATION OF ALUMINA FIBER-TYPE CATALYST FOR METHANE COMBUSTION BY SOL-GEL METHODn.pdf,data\markdown\applications\240_PREPARATION OF ALUMINA FIBER-TYPE CATALYST FOR METHANE COMBUSTION BY SOL-GEL METHODn.md,true,pdf_text_keyword,markdown_link,https://www.elsevier.com/locate/cej,unknown,,not_attempted,false,high,ESI,strong,ESI,,supplementary keyword detected with url
applications__245_pérez_pastenes_等_2006_influence_of_the_synthesis_method_on_the_properties_of_ceria_doped_alumina,applications,245_Pérez-Pastenes 等 - 2006 - Influence of the synthesis method on the properties of ceria-doped alumina,,Influence of the Synthesis Method on the Properties of Ceria-Doped Alumina,G:\paper\Sorted_Database\Applications\245_Pérez-Pastenes 等 - 2006 - Influence of the synthesis method on the properties of ceria-doped alumina.pdf,data\markdown\applications\245_Pérez-Pastenes 等 - 2006 - Influence of the synthesis method on the properties of ceria-doped alumina.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,general url present without supplementary keyword
applications__262_shen_等_2012_morphology_controllable_synthesis_of_nanostructured_boehmite_and_γ_alumina_by_facile_dry_gel_convers,applications,262_Shen 等 - 2012 - Morphology controllable synthesis of nanostructured boehmite and γ-alumina by facile dry gel convers,,Morphology Controllable Synthesis of Nanostructured Boehmite and γ -Alumina by Facile Dry Gel Conversion,G:\paper\Sorted_Database\Applications\262_Shen 等 - 2012 - Morphology controllable synthesis of nanostructured boehmite and γ-alumina by facile dry gel convers.pdf,data\markdown\applications\262_Shen 等 - 2012 - Morphology controllable synthesis of nanostructured boehmite and γ-alumina by facile dry gel convers.md,true,pdf_text_keyword,markdown_link,http://www.w3.org/1999/02/22-rdf-syntax-ns#,unknown,,not_attempted,false,high,ESI,strong,ESI,,supplementary keyword detected with url
applications__277_study_of_poly_vinyl_butyral_alo_hybrid_polymer_materials,applications,277_STUDY OF POLY(VINYL BUTYRAL)ALO HYBRID POLYMER MATERIALS,,聚乙烯醇缩丁醛/氧化铝杂化高分子材料的研究*,G:\paper\Sorted_Database\Applications\277_STUDY OF POLY(VINYL BUTYRAL)ALO HYBRID POLYMER MATERIALS.pdf,data\markdown\applications\277_STUDY OF POLY(VINYL BUTYRAL)ALO HYBRID POLYMER MATERIALS.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,general url present without supplementary keyword
applications__286_tang_等_2022_fibrous_activated_alumina_prepared_through_phase_transformation_using_dawsonite_as_a_template,applications,286_Tang 等 - 2022 - Fibrous activated alumina prepared through phase transformation using dawsonite as a template,10.1007/s11771-022-4987-8,Fibrous activated alumina prepared through phase transformation using dawsonite as a template,G:\paper\Sorted_Database\Applications\286_Tang 等 - 2022 - Fibrous activated alumina prepared through phase transformation using dawsonite as a template.pdf,data\markdown\applications\286_Tang 等 - 2022 - Fibrous activated alumina prepared through phase transformation using dawsonite as a template.md,true,markdown_keyword; pdf_text_keyword,markdown_link,https://doi.org/10.1007/s11771-022-4987-8,unknown,,not_attempted,false,high,Supporting Information; ESI,strong,Supporting Information; ESI,,supplementary keyword detected with url
applications__292_toledo_等_2005_synthesis_of_highly_porous_aluminas_mediated_by_cationic_surfactant_structural_and_textural_propert,applications,292_Toledo 等 - 2005 - Synthesis of highly porous aluminas mediated by cationic surfactant Structural and textural propert,,Synthesis of highly porous aluminas mediated by cationic surfactant: Structural and textural properties,G:\paper\Sorted_Database\Applications\292_Toledo 等 - 2005 - Synthesis of highly porous aluminas mediated by cationic surfactant Structural and textural propert.pdf,data\markdown\applications\292_Toledo 等 - 2005 - Synthesis of highly porous aluminas mediated by cationic surfactant Structural and textural propert.md,true,pdf_text_keyword,markdown_link,http://www.w3.org/1999/02/22-rdf-syntax-ns#,unknown,,not_attempted,false,high,ESI,strong,ESI,,supplementary keyword detected with url
applications__301_verdenelli_等_2003_sol_gel_preparation_and_thermo_mechanical_properties_of_porous_xal2o3_ysio2_coatings_on_sic_hi_nical,applications,301_Verdenelli 等 - 2003 - Sol-gel preparation and thermo-mechanical properties of porous xAl2O3–ySiO2 coatings on SiC hi-nical,,Sol-gel preparation and thermo-mechanical properties of porous xAl2O3-ySiO2 coatings on SiC Hi-Nicalon fibres,G:\paper\Sorted_Database\Applications\301_Verdenelli 等 - 2003 - Sol-gel preparation and thermo-mechanical properties of porous xAl2O3–ySiO2 coatings on SiC hi-nical.pdf,data\markdown\applications\301_Verdenelli 等 - 2003 - Sol-gel preparation and thermo-mechanical properties of porous xAl2O3–ySiO2 coatings on SiC hi-nical.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,general url present without supplementary keyword
applications__311_xu_等_2022_lapo4_coating_on_alumina_based_fiber_strength_retention_of_fiber_and_improvement_of_interfacial_per,applications,311_Xu 等 - 2022 - LaPO4 coating on alumina-based fiber Strength retention of fiber and improvement of interfacial per,10.3390/coatings9100609,LaPO 4 coating on alumina-based fiber: Strength retention of fiber and improvement of interfacial performances,G:\paper\Sorted_Database\Applications\311_Xu 等 - 2022 - LaPO4 coating on alumina-based fiber Strength retention of fiber and improvement of interfacial per.pdf,data\markdown\applications\311_Xu 等 - 2022 - LaPO4 coating on alumina-based fiber Strength retention of fiber and improvement of interfacial per.md,true,pdf_text_keyword,markdown_link,https://doi.org/10.3390/coatings9100609,unknown,,not_attempted,false,high,ESI,strong,ESI,,supplementary keyword detected with url
applications__328_zhang_等_2022_preparation_and_characterization_of_alumina_coated_hollow_quartz_fiber_reinforced_al2o3_sio2_aerogel,applications,328_Zhang 等 - 2022 - Preparation and characterization of alumina-coated hollow quartz fiber reinforced Al2O3-SiO2 aerogel,10.1007/s11595-022-2534-y,DOI https://doi.org/10.1007/s11595-022-2534-y,G:\paper\Sorted_Database\Applications\328_Zhang 等 - 2022 - Preparation and characterization of alumina-coated hollow quartz fiber reinforced Al2O3-SiO2 aerogel.pdf,data\markdown\applications\328_Zhang 等 - 2022 - Preparation and characterization of alumina-coated hollow quartz fiber reinforced Al2O3-SiO2 aerogel.md,true,pdf_text_keyword,markdown_link,https://doi.org/10.1007/s11595-022-2534-y,unknown,,not_attempted,false,high,ESI,strong,ESI,,supplementary keyword detected with url
